Kingdom,Genus,Species,Scientific_name,Phenophase,year,DOY,Longitude,Latitude,TSN
Plantae,Boehmeria,cylindrica,Boehmeria cylindrica,FirstFlower,1894,231,-71.3333333,42.4500000,19121
Plantae,Boehmeria,cylindrica,Boehmeria cylindrica,FirstFlower,1895,209,-71.3333333,42.4500000,19121
Plantae,Boehmeria,cylindrica,Boehmeria cylindrica,FirstFlower,1896,222,-71.3333333,42.4500000,19121
Plantae,Boehmeria,cylindrica,Boehmeria cylindrica,FirstFlower,1897,227,-71.3333333,42.4500000,19121
Plantae,Boehmeria,cylindrica,Boehmeria cylindrica,FirstFlower,1898,198,-71.3333333,42.4500000,19121
Plantae,Boehmeria,cylindrica,Boehmeria cylindrica,FirstFlower,1899,204,-71.3333333,42.4500000,19121
Plantae,Boehmeria,cylindrica,Boehmeria cylindrica,FirstFlower,1900,186,-71.3333333,42.4500000,19121
Plantae,Boehmeria,cylindrica,Boehmeria cylindrica,FirstFlower,1901,188,-71.3333333,42.4500000,19121
Plantae,Boehmeria,cylindrica,Boehmeria cylindrica,FirstFlower,1902,194,-71.3333333,42.4500000,19121
Plantae,Boehmeria,cylindrica,Boehmeria cylindrica,FirstFlower,2004,189,-71.3333333,42.4500000,19121
Plantae,Boehmeria,cylindrica,Boehmeria cylindrica,FirstFlower,2005,187,-71.3333333,42.4500000,19121
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1852,200,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1854,192,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1888,190,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1889,182,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1890,187,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1891,226,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1892,178,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1893,183,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1894,196,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1895,209,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1896,208,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1897,201,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1898,205,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1899,185,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1900,183,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1901,195,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,1902,201,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,2004,173,-71.3333333,42.4500000,18370
Plantae,Brasenia,schreberi,Brasenia schreberi,FirstFlower,2005,171,-71.3333333,42.4500000,18370
Plantae,Brassica,kaber,Brassica kaber,FirstFlower,2004,205,-71.3333333,42.4500000,509696
Plantae,Calla,palustris,Calla palustris,FirstFlower,1888,148,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1889,132,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1890,131,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1891,130,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1892,143,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1893,148,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1894,133,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1895,132,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1896,131,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1897,136,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1898,142,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1899,134,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1900,141,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1901,137,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1902,130,-71.3333333,42.4500000,42546
Plantae,Calla,palustris,Calla palustris,FirstFlower,1903,116,-71.3333333,42.4500000,42546
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1852,176,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1853,172,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1854,172,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1888,181,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1889,160,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1890,138,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1891,168,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1892,169,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1893,175,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1894,171,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1895,168,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1896,168,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1897,171,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1898,168,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1899,162,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1900,169,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1901,181,-71.3333333,42.4500000,527036
Plantae,Calopogon,pulchellis,Calopogon tuberosus var. tuberosus,FirstFlower,1902,166,-71.3333333,42.4500000,527036
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1852,116,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1853,97,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1854,101,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1856,99,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1857,157,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1858,96,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1878,111,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1888,117,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1889,104,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1890,99,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1891,107,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1892,101,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1893,113,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1894,112,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1895,109,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1896,110,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1897,99,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1898,107,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1899,109,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1900,111,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1901,118,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1902,110,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,1903,95,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2004,111,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2005,102,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2006,101,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2008,107,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2009,77,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2010,69,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2011,98,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2012,92,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2013,103,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2014,112,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2015,110,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2016,86,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2017,110,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2018,111,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2019,115,-71.3333333,42.4500000,18454
Plantae,Caltha,palustris,Caltha palustris,FirstFlower,2020,75,-71.3333333,42.4500000,18454
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1852,187,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1854,188,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1856,188,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1890,194,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1891,200,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1892,185,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1893,197,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1894,196,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1895,185,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1896,194,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1897,209,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1898,198,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1899,197,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1900,170,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1901,174,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,1902,166,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,2004,196,-71.3333333,42.4500000,34476
Plantae,Campanula,aparinoides,Campanula aparinoides,FirstFlower,2005,199,-71.3333333,42.4500000,34476
Plantae,Campanula,rapunculoides,Campanula rapunculoides,FirstFlower,1891,196,-71.3333333,42.4500000,34494
Plantae,Campanula,rapunculoides,Campanula rapunculoides,FirstFlower,1892,199,-71.3333333,42.4500000,34494
Plantae,Campanula,rapunculoides,Campanula rapunculoides,FirstFlower,1893,197,-71.3333333,42.4500000,34494
Plantae,Campanula,rapunculoides,Campanula rapunculoides,FirstFlower,1894,182,-71.3333333,42.4500000,34494
Plantae,Campanula,rapunculoides,Campanula rapunculoides,FirstFlower,1895,181,-71.3333333,42.4500000,34494
Plantae,Campanula,rapunculoides,Campanula rapunculoides,FirstFlower,1896,186,-71.3333333,42.4500000,34494
Plantae,Campanula,rapunculoides,Campanula rapunculoides,FirstFlower,1897,192,-71.3333333,42.4500000,34494
Plantae,Campanula,rapunculoides,Campanula rapunculoides,FirstFlower,1898,184,-71.3333333,42.4500000,34494
Plantae,Campanula,rapunculoides,Campanula rapunculoides,FirstFlower,1899,183,-71.3333333,42.4500000,34494
Plantae,Campanula,rapunculoides,Campanula rapunculoides,FirstFlower,1900,200,-71.3333333,42.4500000,34494
Plantae,Campanula,rapunculoides,Campanula rapunculoides,FirstFlower,1901,202,-71.3333333,42.4500000,34494
Plantae,Campanula,rapunculoides,Campanula rapunculoides,FirstFlower,1902,206,-71.3333333,42.4500000,34494
Plantae,Campanula,rapunculoides,Campanula rapunculoides,FirstFlower,2005,195,-71.3333333,42.4500000,34494
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1888,195,-71.3333333,42.4500000,34497
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1889,184,-71.3333333,42.4500000,34497
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1890,194,-71.3333333,42.4500000,34497
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1891,168,-71.3333333,42.4500000,34497
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1892,196,-71.3333333,42.4500000,34497
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1893,204,-71.3333333,42.4500000,34497
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1894,196,-71.3333333,42.4500000,34497
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1895,209,-71.3333333,42.4500000,34497
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1896,201,-71.3333333,42.4500000,34497
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1897,206,-71.3333333,42.4500000,34497
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1898,226,-71.3333333,42.4500000,34497
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1899,197,-71.3333333,42.4500000,34497
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1900,204,-71.3333333,42.4500000,34497
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1901,195,-71.3333333,42.4500000,34497
Plantae,Campanula,rotundifolia,Campanula rotundifolia,FirstFlower,1902,222,-71.3333333,42.4500000,34497
Plantae,Cannabis,sativam,Cannabis sativa,FirstFlower,1852,224,-71.3333333,42.4500000,19109
Plantae,Cannabis,sativam,Cannabis sativa,FirstFlower,1854,216,-71.3333333,42.4500000,19109
Plantae,Cannabis,sativam,Cannabis sativa,FirstFlower,1889,209,-71.3333333,42.4500000,19109
Plantae,Cannabis,sativam,Cannabis sativa,FirstFlower,1893,220,-71.3333333,42.4500000,19109
Plantae,Cannabis,sativam,Cannabis sativa,FirstFlower,1894,217,-71.3333333,42.4500000,19109
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1852,117,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1853,83,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1854,110,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1856,107,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1858,103,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1878,118,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1888,127,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1889,118,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1890,107,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1891,105,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1892,4,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1893,120,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1894,107,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1895,111,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1896,106,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1897,95,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1898,79,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1899,113,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1900,110,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1901,104,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1902,96,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,1903,74,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,2004,126,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,2005,102,-71.3333333,42.4500000,22766
Plantae,Capsella,bursa-pastoris,Capsella bursa-pastoris,FirstFlower,2006,110,-71.3333333,42.4500000,22766
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,1853,137,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,1855,147,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,1892,131,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,1893,150,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,1894,147,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,1895,132,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,1896,138,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,1897,132,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,1898,134,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,1899,132,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,1900,148,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,1901,146,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,1902,142,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,1903,130,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,2005,139,-71.3333333,42.4500000,22769
Plantae,Cardamine,bulbosus,Cardamine bulbosa,FirstFlower,2006,124,-71.3333333,42.4500000,22769
Plantae,Cardamine,pensylvanica,Cardamine pensylvanica,FirstFlower,1852,137,-71.3333333,42.4500000,22772
Plantae,Cardamine,pensylvanica,Cardamine pensylvanica,FirstFlower,1853,137,-71.3333333,42.4500000,22772
Plantae,Cardamine,pensylvanica,Cardamine pensylvanica,FirstFlower,1854,127,-71.3333333,42.4500000,22772
Plantae,Cardamine,pensylvanica,Cardamine pensylvanica,FirstFlower,2005,137,-71.3333333,42.4500000,22772
Plantae,Cardamine,pensylvanica,Cardamine pensylvanica,FirstFlower,2006,128,-71.3333333,42.4500000,22772
Plantae,Cardamine,pratensis,Cardamine pratensis,FirstFlower,1892,129,-71.3333333,42.4500000,22773
Plantae,Cardamine,pratensis,Cardamine pratensis,FirstFlower,1893,150,-71.3333333,42.4500000,22773
Plantae,Cardamine,pratensis,Cardamine pratensis,FirstFlower,1894,131,-71.3333333,42.4500000,22773
Plantae,Cardamine,pratensis,Cardamine pratensis,FirstFlower,1895,132,-71.3333333,42.4500000,22773
Plantae,Cardamine,pratensis,Cardamine pratensis,FirstFlower,1896,130,-71.3333333,42.4500000,22773
Plantae,Cardamine,pratensis,Cardamine pratensis,FirstFlower,1897,132,-71.3333333,42.4500000,22773
Plantae,Cardamine,pratensis,Cardamine pratensis,FirstFlower,1898,132,-71.3333333,42.4500000,22773
